climate_index,DatasetID,ccf,catchment,Proxy_Timespan,StartYear,EndYear,maxcorr,lag_match
spei_12m__1yr_wy7,Dataset_586,0.364854573,tully,443,1551,1994,0.364854573,-4
spei_12m__1yr_wy7,Dataset_246,0.353349905,tully,978,1030,2008,0.353349905,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_467,0.484677333,tully,1278.3,718.1,1996.4,0.484677333,5
spei_24m__1yr_wy7__QFCD_D3,Dataset_157,0.452344663,tully,235,1758,1993,0.452344663,3
spei_24m__1yr_wy7__QFCD_D3,Dataset_536,0.449315217,tully,2078.7,-95.3,1983.4,0.449315217,-4
spei_24m__1yr_wy7__QFCD_D3,Dataset_266,0.443854792,tully,347,1646,1993,0.443854792,-4
spei_24m__1yr_wy7__QFCD_D3,Dataset_265,0.4435309,tully,347,1646,1993,0.4435309,-4
spei_24m__1yr_wy7__QFCD_D3,Dataset_335,0.434970669,tully,1149,851,2000,0.434970669,0
spei_24m__1yr_wy7__QFCD_D3,Dataset_441,0.434448183,tully,2079.1,-95.1,1984,0.434448183,-5
spei_24m__1yr_wy7__QFCD_D3,Dataset_144.3,0.405915789,tully,446.3,1557.2,2003.5,0.405915789,5
spei_24m__1yr_wy7__QFCD_D3,Dataset_339,0.38821756,tully,868,1140,2008,0.38821756,3
spei_24m__1yr_wy7__QFCD_D3,Dataset_148,0.384113504,tully,215,1781.5,1996.5,0.384113504,-4
spei_24m__1yr_wy7__QFCD_D3,Dataset_149,0.384113504,tully,215,1781.5,1996.5,0.384113504,-4
spei_24m__1yr_wy7__QFCD_D3,Dataset_238,0.365248289,tully,261,1720,1981,0.365248289,-5
spei_24m__1yr_wy7__QFCD_D3,Dataset_144.4,0.356207216,tully,389.9609807,1572.984119,1962.9451,0.356207216,0
spei_24m__1yr_wy7,Dataset_467,0.587216145,tully,1278.3,718.1,1996.4,0.587216145,-1
spei_24m__1yr_wy7,Dataset_582,0.571788071,tully,1377.9,627.5,2005.4,0.571788071,-1
spei_24m__1yr_wy7,Dataset_454,0.56468303,tully,1117.9,881.2,1999.1,0.56468303,-4
spei_24m__1yr_wy7,Dataset_156,0.555661185,tully,542,1457,1999,0.555661185,0
spei_24m__1yr_wy7,Dataset_252,0.494496158,tully,270,1726.78,1996.91,0.494496158,3
spei_24m__1yr_wy7,Dataset_375,0.493552415,tully,275.1,1711.5,1986.6,0.493552415,-5
spei_24m__1yr_wy7,Dataset_266,0.486371391,tully,347,1646,1993,0.486371391,0
spei_24m__1yr_wy7,Dataset_148,0.479211607,tully,215,1781.5,1996.5,0.479211607,-1
spei_24m__1yr_wy7,Dataset_149,0.479211607,tully,215,1781.5,1996.5,0.479211607,-1
spei_24m__1yr_wy7,Dataset_464,0.474574249,tully,1278.3,718.1,1996.4,0.474574249,-3
spei_24m__1yr_wy7,Dataset_586,0.468083924,tully,443,1551,1994,0.468083924,-4
spei_24m__1yr_wy7,Dataset_465,0.466185458,tully,1278.3,718.1,1996.4,0.466185458,-4
spei_24m__1yr_wy7,Dataset_536,0.461035553,tully,2078.7,-95.3,1983.4,0.461035553,4
spei_24m__1yr_wy7,Dataset_441,0.442401334,tully,2079.1,-95.1,1984,0.442401334,3
spei_24m__1yr_wy7,Dataset_157,0.442097958,tully,235,1758,1993,0.442097958,0
spei_24m__1yr_wy7,Dataset_240,0.435164559,tully,374,1607,1981,0.435164559,2
spei_24m__1yr_wy7,Dataset_437,0.425865964,tully,861,1144,2005,0.425865964,-5
spei_24m__1yr_wy7,Dataset_335,0.424021648,tully,1149,851,2000,0.424021648,3
spei_24m__1yr_wy7,Dataset_265,0.422341171,tully,347,1646,1993,0.422341171,0
spei_24m__1yr_wy7,Dataset_237,0.421949597,tully,451,1547,1998,0.421949597,2
spei_24m__1yr_wy7,Dataset_144.4,0.420409767,tully,389.9609807,1572.984119,1962.9451,0.420409767,2
spei_24m__1yr_wy7,Dataset_342,0.417605373,tully,1382,627,2009,0.417605373,-5
spei_24m__1yr_wy7,Dataset_457,0.400502791,tully,1279.2,727.9,2007.1,0.400502791,5
spei_24m__1yr_wy7,Dataset_269,0.394698692,tully,373,1612,1985,0.394698692,-1
spei_24m__1yr_wy7,Dataset_144.3,0.390769544,tully,446.3,1557.2,2003.5,0.390769544,3
spei_24m__1yr_wy7,Dataset_249,0.386489553,tully,234,1762,1996,0.386489553,-5
spei_24m__1yr_wy7,Dataset_405,0.377281571,tully,2003,1,2004,0.377281571,-5
spei_24m__1yr_wy7,Dataset_153,0.371808232,tully,384,1617.5,2001.5,0.371808232,0
spei_24m__1yr_wy7,Dataset_154,0.371808232,tully,384,1617.5,2001.5,0.371808232,0
spei_24m__1yr_wy7,Dataset_466,0.367609158,tully,1278.3,718.1,1996.4,0.367609158,-4
spei_24m__1yr_wy7,Dataset_583,0.364834164,tully,564,1430,1994,0.364834164,-3
spei_24m__1yr_wy7,Dataset_277,0.364251815,tully,335,1657.75,1992.75,0.364251815,-2
spei_24m__1yr_wy7,Dataset_144.1,0.356376029,tully,446.3,1557.2,2003.5,0.356376029,-5
spei_24m__1yr_wy7,Dataset_150,0.353436602,tully,215,1781.5,1996.5,0.353436602,-3
spei_24m__1yr_wy7,Dataset_151,0.353436602,tully,215,1781.5,1996.5,0.353436602,-3
spei_24m__1yr_wy7,Dataset_339,0.350541106,tully,868,1140,2008,0.350541106,5
spei_36m__1yr_wy7__QFCD_D3,Dataset_335,0.482197047,tully,1149,851,2000,0.482197047,-1
spei_36m__1yr_wy7__QFCD_D3,Dataset_467,0.411979128,tully,1278.3,718.1,1996.4,0.411979128,4
spei_36m__1yr_wy7__QFCD_D3,Dataset_150,0.408322661,tully,215,1781.5,1996.5,0.408322661,-3
spei_36m__1yr_wy7__QFCD_D3,Dataset_151,0.408322661,tully,215,1781.5,1996.5,0.408322661,-3
spei_36m__1yr_wy7__QFCD_D3,Dataset_265,0.402195084,tully,347,1646,1993,0.402195084,-5
spei_36m__1yr_wy7__QFCD_D3,Dataset_266,0.401356847,tully,347,1646,1993,0.401356847,-5
spei_36m__1yr_wy7__QFCD_D3,Dataset_148,0.396825359,tully,215,1781.5,1996.5,0.396825359,-4
spei_36m__1yr_wy7__QFCD_D3,Dataset_149,0.396825359,tully,215,1781.5,1996.5,0.396825359,-4
spei_36m__1yr_wy7__QFCD_D3,Dataset_629,0.394362322,tully,573,1403,1976,0.394362322,-2
spei_36m__1yr_wy7__QFCD_D3,Dataset_157,0.391402529,tully,235,1758,1993,0.391402529,0
spei_36m__1yr_wy7__QFCD_D3,Dataset_207,0.357885673,tully,432,1560,1992,0.357885673,1
spei_36m__1yr_wy7,Dataset_582,0.639219134,tully,1377.9,627.5,2005.4,0.639219134,-1
spei_36m__1yr_wy7,Dataset_454,0.637372343,tully,1117.9,881.2,1999.1,0.637372343,-4
spei_36m__1yr_wy7,Dataset_467,0.635304068,tully,1278.3,718.1,1996.4,0.635304068,-1
spei_36m__1yr_wy7,Dataset_495,0.580345262,tully,306.8,1663.9,1970.7,0.580345262,5
spei_36m__1yr_wy7,Dataset_156,0.576431116,tully,542,1457,1999,0.576431116,1
spei_36m__1yr_wy7,Dataset_396,0.572658797,tully,280,1718,1998,0.572658797,0
spei_36m__1yr_wy7,Dataset_252,0.555700939,tully,270,1726.78,1996.91,0.555700939,4
spei_36m__1yr_wy7,Dataset_266,0.548041109,tully,347,1646,1993,0.548041109,-3
spei_36m__1yr_wy7,Dataset_464,0.537860017,tully,1278.3,718.1,1996.4,0.537860017,-5
spei_36m__1yr_wy7,Dataset_375,0.537479901,tully,275.1,1711.5,1986.6,0.537479901,-4
spei_36m__1yr_wy7,Dataset_148,0.527955385,tully,215,1781.5,1996.5,0.527955385,0
spei_36m__1yr_wy7,Dataset_149,0.527955385,tully,215,1781.5,1996.5,0.527955385,0
spei_36m__1yr_wy7,Dataset_586,0.518407161,tully,443,1551,1994,0.518407161,-3
spei_36m__1yr_wy7,Dataset_536,0.516070174,tully,2078.7,-95.3,1983.4,0.516070174,5
spei_36m__1yr_wy7,Dataset_441,0.507522906,tully,2079.1,-95.1,1984,0.507522906,4
spei_36m__1yr_wy7,Dataset_265,0.494382946,tully,347,1646,1993,0.494382946,-5
spei_36m__1yr_wy7,Dataset_437,0.492785202,tully,861,1144,2005,0.492785202,-5
spei_36m__1yr_wy7,Dataset_335,0.490980384,tully,1149,851,2000,0.490980384,4
spei_36m__1yr_wy7,Dataset_465,0.473389083,tully,1278.3,718.1,1996.4,0.473389083,-4
spei_36m__1yr_wy7,Dataset_157,0.464898831,tully,235,1758,1993,0.464898831,0
spei_36m__1yr_wy7,Dataset_144.3,0.457894695,tully,446.3,1557.2,2003.5,0.457894695,3
spei_36m__1yr_wy7,Dataset_144.4,0.457168589,tully,389.9609807,1572.984119,1962.9451,0.457168589,2
spei_36m__1yr_wy7,Dataset_342,0.455492749,tully,1382,627,2009,0.455492749,-4
spei_36m__1yr_wy7,Dataset_237,0.4551741,tully,451,1547,1998,0.4551741,2
spei_36m__1yr_wy7,Dataset_457,0.448309248,tully,1279.2,727.9,2007.1,0.448309248,5
spei_36m__1yr_wy7,Dataset_277,0.428659281,tully,335,1657.75,1992.75,0.428659281,3
spei_36m__1yr_wy7,Dataset_150,0.412916263,tully,215,1781.5,1996.5,0.412916263,-5
spei_36m__1yr_wy7,Dataset_151,0.412916263,tully,215,1781.5,1996.5,0.412916263,-5
spei_36m__1yr_wy7,Dataset_339,0.411060146,tully,868,1140,2008,0.411060146,-2
spei_36m__1yr_wy7,Dataset_153,0.408028493,tully,384,1617.5,2001.5,0.408028493,0
spei_36m__1yr_wy7,Dataset_154,0.408028493,tully,384,1617.5,2001.5,0.408028493,0
spei_36m__1yr_wy7,Dataset_249,0.400185361,tully,234,1762,1996,0.400185361,-5
spei_36m__1yr_wy7,Dataset_583,0.398908467,tully,564,1430,1994,0.398908467,-4
spei_36m__1yr_wy7,Dataset_392.3,0.389947604,tully,587.32,1423.23,2010.55,0.389947604,-2
spei_36m__1yr_wy7,Dataset_144.1,0.389698089,tully,446.3,1557.2,2003.5,0.389698089,-5
spei_36m__1yr_wy7,Dataset_240,0.386647786,tully,374,1607,1981,0.386647786,-1
spei_36m__1yr_wy7,Dataset_405,0.385154194,tully,2003,1,2004,0.385154194,-4
spei_36m__1yr_wy7,Dataset_466,0.38165218,tully,1278.3,718.1,1996.4,0.38165218,-5
spei_36m__1yr_wy7,Dataset_268,0.363369822,tully,425,1577,2002,0.363369822,-3
spei_36m__1yr_wy7,Dataset_238,0.362629709,tully,261,1720,1981,0.362629709,-5
spei_48m__1yr_wy7__QFCD_D3,Dataset_335,0.474621442,tully,1149,851,2000,0.474621442,0
spei_48m__1yr_wy7__QFCD_D3,Dataset_467,0.432465462,tully,1278.3,718.1,1996.4,0.432465462,5
spei_48m__1yr_wy7__QFCD_D3,Dataset_150,0.431635102,tully,215,1781.5,1996.5,0.431635102,-3
spei_48m__1yr_wy7__QFCD_D3,Dataset_151,0.431635102,tully,215,1781.5,1996.5,0.431635102,-3
spei_48m__1yr_wy7__QFCD_D3,Dataset_157,0.428635073,tully,235,1758,1993,0.428635073,3
spei_48m__1yr_wy7__QFCD_D3,Dataset_629,0.418350421,tully,573,1403,1976,0.418350421,-1
spei_48m__1yr_wy7__QFCD_D3,Dataset_265,0.416282541,tully,347,1646,1993,0.416282541,-4
spei_48m__1yr_wy7__QFCD_D3,Dataset_266,0.414857906,tully,347,1646,1993,0.414857906,-4
spei_48m__1yr_wy7__QFCD_D3,Dataset_148,0.399298797,tully,215,1781.5,1996.5,0.399298797,-2
spei_48m__1yr_wy7__QFCD_D3,Dataset_149,0.399298797,tully,215,1781.5,1996.5,0.399298797,-2
spei_48m__1yr_wy7__QFCD_D3,Dataset_207,0.361827794,tully,432,1560,1992,0.361827794,2
spei_48m__1yr_wy7__QFCD_D3,Dataset_156,0.359919466,tully,542,1457,1999,0.359919466,0
spei_48m__1yr_wy7,Dataset_582,0.683600492,tully,1377.9,627.5,2005.4,0.683600492,-1
spei_48m__1yr_wy7,Dataset_454,0.678922603,tully,1117.9,881.2,1999.1,0.678922603,-3
spei_48m__1yr_wy7,Dataset_467,0.67192246,tully,1278.3,718.1,1996.4,0.67192246,-1
spei_48m__1yr_wy7,Dataset_495,0.63307558,tully,306.8,1663.9,1970.7,0.63307558,5
spei_48m__1yr_wy7,Dataset_396,0.623008472,tully,280,1718,1998,0.623008472,1
spei_48m__1yr_wy7,Dataset_464,0.619493397,tully,1278.3,718.1,1996.4,0.619493397,-5
spei_48m__1yr_wy7,Dataset_408,0.605047048,tully,2017,-20,1997,0.605047048,-5
spei_48m__1yr_wy7,Dataset_252,0.600417921,tully,270,1726.78,1996.91,0.600417921,4
spei_48m__1yr_wy7,Dataset_266,0.589567027,tully,347,1646,1993,0.589567027,0
spei_48m__1yr_wy7,Dataset_375,0.56287821,tully,275.1,1711.5,1986.6,0.56287821,-4
spei_48m__1yr_wy7,Dataset_148,0.557903261,tully,215,1781.5,1996.5,0.557903261,-5
spei_48m__1yr_wy7,Dataset_149,0.557903261,tully,215,1781.5,1996.5,0.557903261,-5
spei_48m__1yr_wy7,Dataset_586,0.557767804,tully,443,1551,1994,0.557767804,-3
spei_48m__1yr_wy7,Dataset_437,0.545436987,tully,861,1144,2005,0.545436987,-5
spei_48m__1yr_wy7,Dataset_465,0.544991346,tully,1278.3,718.1,1996.4,0.544991346,-5
spei_48m__1yr_wy7,Dataset_156,0.540175173,tully,542,1457,1999,0.540175173,2
spei_48m__1yr_wy7,Dataset_335,0.539403352,tully,1149,851,2000,0.539403352,5
spei_48m__1yr_wy7,Dataset_441,0.531548321,tully,2079.1,-95.1,1984,0.531548321,5
spei_48m__1yr_wy7,Dataset_536,0.530990835,tully,2078.7,-95.3,1983.4,0.530990835,5
spei_48m__1yr_wy7,Dataset_265,0.528097455,tully,347,1646,1993,0.528097455,-4
spei_48m__1yr_wy7,Dataset_457,0.506970085,tully,1279.2,727.9,2007.1,0.506970085,-5
spei_48m__1yr_wy7,Dataset_144.4,0.504216315,tully,389.9609807,1572.984119,1962.9451,0.504216315,2
spei_48m__1yr_wy7,Dataset_342,0.491091552,tully,1382,627,2009,0.491091552,-3
spei_48m__1yr_wy7,Dataset_157,0.484388462,tully,235,1758,1993,0.484388462,0
spei_48m__1yr_wy7,Dataset_237,0.479796379,tully,451,1547,1998,0.479796379,5
spei_48m__1yr_wy7,Dataset_277,0.472245732,tully,335,1657.75,1992.75,0.472245732,4
spei_48m__1yr_wy7,Dataset_150,0.466803593,tully,215,1781.5,1996.5,0.466803593,-5
spei_48m__1yr_wy7,Dataset_151,0.466803593,tully,215,1781.5,1996.5,0.466803593,-5
spei_48m__1yr_wy7,Dataset_144.3,0.461628683,tully,446.3,1557.2,2003.5,0.461628683,4
spei_48m__1yr_wy7,Dataset_339,0.460183104,tully,868,1140,2008,0.460183104,1
spei_48m__1yr_wy7,Dataset_466,0.459133438,tully,1278.3,718.1,1996.4,0.459133438,-5
spei_48m__1yr_wy7,Dataset_405,0.446697459,tully,2003,1,2004,0.446697459,-5
spei_48m__1yr_wy7,Dataset_583,0.43387954,tully,564,1430,1994,0.43387954,2
spei_48m__1yr_wy7,Dataset_392.3,0.431954451,tully,587.32,1423.23,2010.55,0.431954451,-1
spei_48m__1yr_wy7,Dataset_249,0.43052417,tully,234,1762,1996,0.43052417,-5
spei_48m__1yr_wy7,Dataset_153,0.422047649,tully,384,1617.5,2001.5,0.422047649,1
spei_48m__1yr_wy7,Dataset_154,0.422047649,tully,384,1617.5,2001.5,0.422047649,1
spei_48m__1yr_wy7,Dataset_240,0.414282431,tully,374,1607,1981,0.414282431,2
spei_48m__1yr_wy7,Dataset_144.1,0.413250772,tully,446.3,1557.2,2003.5,0.413250772,-5
spei_48m__1yr_wy7,Dataset_268,0.384358278,tully,425,1577,2002,0.384358278,-2
spei_48m__1yr_wy7,Dataset_238,0.379094609,tully,261,1720,1981,0.379094609,-4
spei_48m__1yr_wy7,Dataset_234,0.363533868,tully,514,1483,1997,0.363533868,-4
spi_12m__1yr_wy7__QFCD_W3,Dataset_437,0.41406775,tully,861,1144,2005,0.41406775,-5
spi_12m__1yr_wy7__QFCD_W3,Dataset_405,0.353585427,tully,2003,1,2004,0.353585427,-5
spi_12m__1yr_wy7,Dataset_269,0.541952477,tully,373,1612,1985,0.541952477,-1
spi_12m__1yr_wy7,Dataset_467,0.429831394,tully,1278.3,718.1,1996.4,0.429831394,-1
spi_12m__1yr_wy7,Dataset_156,0.413925949,tully,542,1457,1999,0.413925949,-1
spi_12m__1yr_wy7,Dataset_157,0.380000825,tully,235,1758,1993,0.380000825,-1
spi_12m__1yr_wy7,Dataset_266,0.373966681,tully,347,1646,1993,0.373966681,-5
spi_12m__1yr_wy7,Dataset_250,0.354728241,tully,234,1762,1996,0.354728241,-1
spi_12m__1yr_wy7,Dataset_148,0.352143404,tully,215,1781.5,1996.5,0.352143404,-1
spi_12m__1yr_wy7,Dataset_149,0.352143404,tully,215,1781.5,1996.5,0.352143404,-1
spi_12m__1yr_wy7,Dataset_246,0.350331368,tully,978,1030,2008,0.350331368,-1
spi_12m__1yr_wy7,Dataset_252,0.350123819,tully,270,1726.78,1996.91,0.350123819,3
avg_temp__1yr_wy7,Dataset_246,NA,barron,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,brisbane,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,daintree,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,fitzroy,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,fraser_island,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,herbert,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,johnstone,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,logan_albert,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,maroochy,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,mary,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,moreton_bay_islands,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,mossman,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,mulgrave_russell,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,murray,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,noosa,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,pine,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,south_coast,NA,NA,NA,NA,-1
avg_temp__1yr_wy7,Dataset_246,NA,tully,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,barron,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,brisbane,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,daintree,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,herbert,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,johnstone,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,logan_albert,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,maroochy,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,moreton_bay_islands,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,mossman,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,mulgrave_russell,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,murray,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,noosa,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,pine,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,south_coast,NA,NA,NA,NA,-1
et_morton_potential__1yr_wy7,Dataset_246,NA,tully,NA,NA,NA,NA,-1
rain__1yr_wy7,Dataset_246,NA,brisbane,NA,NA,NA,NA,-1
rain__1yr_wy7,Dataset_246,NA,daintree,NA,NA,NA,NA,-1
rain__1yr_wy7,Dataset_246,NA,fraser_island,NA,NA,NA,NA,-1
rain__1yr_wy7,Dataset_246,NA,logan_albert,NA,NA,NA,NA,-1
rain__1yr_wy7,Dataset_246,NA,maroochy,NA,NA,NA,NA,-1
rain__1yr_wy7,Dataset_246,NA,mary,NA,NA,NA,NA,-1
rain__1yr_wy7,Dataset_246,NA,moreton_bay_islands,NA,NA,NA,NA,-1
rain__1yr_wy7,Dataset_246,NA,mossman,NA,NA,NA,NA,-1
rain__1yr_wy7,Dataset_246,NA,murray,NA,NA,NA,NA,-1
rain__1yr_wy7,Dataset_246,NA,noosa,NA,NA,NA,NA,-1
rain__1yr_wy7,Dataset_246,NA,pine,NA,NA,NA,NA,-1
rain__1yr_wy7,Dataset_246,NA,south_coast,NA,NA,NA,NA,-1
spei_12m__1yr_wy7,Dataset_246,NA,brisbane,NA,NA,NA,NA,-1
spei_12m__1yr_wy7,Dataset_246,NA,daintree,NA,NA,NA,NA,-1
spei_12m__1yr_wy7,Dataset_246,NA,fraser_island,NA,NA,NA,NA,-1
spei_12m__1yr_wy7,Dataset_246,NA,logan_albert,NA,NA,NA,NA,-1
spei_12m__1yr_wy7,Dataset_246,NA,maroochy,NA,NA,NA,NA,-1
spei_12m__1yr_wy7,Dataset_246,NA,moreton_bay_islands,NA,NA,NA,NA,-1
spei_12m__1yr_wy7,Dataset_246,NA,mossman,NA,NA,NA,NA,-1
spei_12m__1yr_wy7,Dataset_246,NA,murray,NA,NA,NA,NA,-1
spei_12m__1yr_wy7,Dataset_246,NA,noosa,NA,NA,NA,NA,-1
spei_12m__1yr_wy7,Dataset_246,NA,pine,NA,NA,NA,NA,-1
spei_12m__1yr_wy7,Dataset_246,NA,south_coast,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,barron,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,brisbane,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,daintree,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,fitzroy,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,fraser_island,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,herbert,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,johnstone,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,logan_albert,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,maroochy,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,mary,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,moreton_bay_islands,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,mossman,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,mulgrave_russell,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,murray,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,noosa,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,pine,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,south_coast,NA,NA,NA,NA,-1
spei_12m__1yr_wy7__QFCD_D3,Dataset_246,NA,tully,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,barron,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,brisbane,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,daintree,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,fitzroy,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,fraser_island,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,herbert,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,johnstone,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,logan_albert,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,maroochy,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,mary,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,moreton_bay_islands,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,mossman,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,mulgrave_russell,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,murray,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,noosa,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,pine,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,south_coast,NA,NA,NA,NA,-1
spei_24m__1yr_wy7,Dataset_246,NA,tully,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,barron,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,brisbane,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,daintree,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,fitzroy,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,fraser_island,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,herbert,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,johnstone,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,logan_albert,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,maroochy,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,mary,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,moreton_bay_islands,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,mossman,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,mulgrave_russell,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,murray,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,noosa,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,pine,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,south_coast,NA,NA,NA,NA,-1
spei_24m__1yr_wy7__QFCD_D3,Dataset_246,NA,tully,NA,NA,NA,NA,-1
spei_36m__1yr_wy7,Dataset_246,NA,barron,NA,NA,NA,NA,-1
spei_36m__1yr_wy7,Dataset_246,NA,brisbane,NA,NA,NA,NA,-1
spei_36m__1yr_wy7,Dataset_246,NA,daintree,NA,NA,NA,NA,-1
spei_36m__1yr_wy7,Dataset_246,NA,fitzroy,NA,NA,NA,NA,-1
